PID,BIAS,RELATEDNESS,REPS,POSITION,CUE,DomRel,DomUnrel,SubRel,SubUnrel,ANSWER,MS,TICS,MS.3.STDEV,IQR,,PID,MEAN,STDEV,MIN,MAX,MEDIAN,IQR,Min,Max,CountCorrect
22,subordinate,unrelated,long,91,PEN,PEN -- PENCIL,PEN -- SPIDER,PEN -- CAGE,PEN -- LOAN,M,1.00,0,,,,,,,,,,,,,
22,subordinate,unrelated,long,51,ARMS,ARMS -- BODY,ARMS -- WISH,ARMS -- WEAPONS,ARMS -- NUMBERS,C,1523.00,91,1523.00,1523,,,,,,,,,,,
22,subordinate,unrelated,long,36,BULB,BULB -- LAMP,BULB -- PIGS,BULB -- FLOWER,BULB -- SCREEN,C,1746.00,105,1746.00,1746,,,,,,,,,,,
22,subordinate,unrelated,long,93,PLOT,PLOT -- NOVEL,PLOT -- TAXES,PLOT -- LAND,PLOT -- SONG,C,2036.00,122,2036.00,2036,,,,,,,,,,,
22,subordinate,unrelated,long,110,CABINET,CABINET -- KITCHEN,CABINET -- TEACHER,CABINET -- MINISTRY,CABINET -- DISEASES,C,2338.00,140,2338.00,2338,,,,,,,,,,,
22,subordinate,unrelated,long,10,YARD,YARD -- FENCE,YARD -- BOXES,YARD -- MILE,YARD -- CURE,C,2554.00,153,2554.00,2554,,,,,,,,,,,
22,subordinate,unrelated,long,105,POWER,POWER -- STRENGTH,POWER -- STOMACH,POWER -- ELECTRICITY,POWER -- PHOTOGRAPH,M,2643.00,158,2643.00,2643,,,,,,,,,,,
22,subordinate,unrelated,long,123,CYCLE,CYCLE -- BIKE,CYCLE -- SOUP,CYCLE -- REPETITION,CYCLE -- RHEUMATISM,C,2845.00,171,2845.00,,,,,,,,,,,,
22,subordinate,unrelated,long,75,TRUNK,TRUNK -- CAR,TRUNK -- DAD,TRUNK -- ELEPHANT,TRUNK -- ROOMMATE,C,3099.00,185,3099.00,,,,,,,,,,,,
22,subordinate,unrelated,short,21,BEAM,BEAM -- LIGHT,BEAM -- ORDER,BEAM -- BALANCE,BEAM -- WHISTLE,C,1167.00,70,1167.00,1167,,,,,,,,,,,
22,subordinate,unrelated,short,73,NUT,NUT -- ALMOND,NUT -- STAPLE,NUT -- CRAZY,NUT -- HEART,C,1385.00,83,1385.00,1385,,,,,,,,,,,
22,subordinate,unrelated,short,114,CANE,CANE -- ELDERLY,CANE -- GARDENS,CANE -- SUGAR,CANE -- VIDEO,C,1615.00,97,1615.00,1615,,,,,,,,,,,
22,subordinate,unrelated,short,78,NAIL,NAIL -- HAMMER,NAIL -- SAILOR,NAIL -- POLISH,NAIL -- KIDNEY,C,1767.00,106,1767.00,1767,,,,,,,,,,,
22,subordinate,unrelated,short,70,GREEN,GREEN -- GRASS,GREEN -- FAIRY,GREEN -- GOLF,GREEN -- DATA,C,1895.00,114,1895.00,1895,,,,,,,,,,,
22,subordinate,unrelated,short,98,GAME,GAME -- FOOTBALL,GAME -- CRIMINAL,GAME -- HUNT,GAME -- WIRE,M,1903.00,114,1903.00,1903,,,,,,,,,,,
22,subordinate,unrelated,short,92,TEMPLE,TEMPLE -- CHURCH,TEMPLE -- GROUND,TEMPLE -- FOREHEAD,TEMPLE -- UNIFORM,C,1962.00,117,1962.00,1962,,,,,,,,,,,
22,subordinate,unrelated,short,16,GRAIN,GRAIN -- WHEAT,GRAIN -- DISCO,GRAIN -- SAND,GRAIN -- PUNK,C,2959.00,178,2959.00,,,,,,,,,,,,
22,subordinate,unrelated,short,71,CABLE,CABLE -- TELEVISION,CABLE -- RESTAURANT,CABLE -- CORD,CABLE -- MULE,C,3520.00,212,3520.00,,,,,,,,,,,,
23,dominant,related,long,115,DEGREE,DEGREE -- COLLEGE,DEGREE -- WEDDING,DEGREE -- TEMPERATURE,DEGREE -- DESCRIPTION,M,801.00,48,801.00,801,,,,,,,,,,,
23,dominant,related,long,56,HORN,HORN -- TRUMPET,HORN -- CHIMNEY,HORN -- ANTLER,HORN -- VANDAL,M,1236.00,74,1236.00,1236,,,,,,,,,,,
23,dominant,related,long,42,GAS,GAS -- PETROLEUM,GAS -- HOUSEWORK,GAS -- SOLID,GAS -- PURSE,M,1299.00,78,1299.00,1299,,,,,,,,,,,
23,dominant,related,long,13,BANK,BANK -- VAULT,BANK -- BACON,BANK -- RIVER,BANK -- QUEEN,M,1433.00,86,1433.00,1433,,,,,,,,,,,
23,dominant,related,long,21,RACKET,RACKET -- TENNIS,RACKET -- RUBBER,RACKET -- NOISE,RACKET -- MODEL,M,1560.00,93,1560.00,1560,,,,,,,,,,,
23,dominant,related,long,83,CLOG,CLOG -- DRAIN,CLOG -- LASER,CLOG -- SHOE,CLOG -- FARM,M,1683.00,101,1683.00,1683,,,,,,,,,,,
23,dominant,related,long,81,SCALE,SCALE -- HEAVY,SCALE -- TEETH,SCALE -- FISH,SCALE -- COPS,C,3626.00,218,3626.00,,,,,,,,,,,,
23,dominant,related,long,94,CLUB,CLUB -- PEOPLE,CLUB -- MINUTE,CLUB -- WOOD,CLUB -- WIRE,M,3865.00,232,3865.00,,,,,,,,,,,,
23,dominant,related,long,27,STAFF,STAFF -- WORK,STAFF -- NAME,STAFF -- STICK,STAFF -- FLOOR,M,4251.00,255,4251.00,,,,,,,,,,,,
23,dominant,related,short,72,SEAL,SEAL -- ANIMAL,SEAL -- BRIDGE,SEAL -- ENVELOPE,SEAL -- DYNAMITE,M,870.00,53,870.00,870,,,,,,,,,,,
23,dominant,related,short,43,BALL,BALL -- BOUNCE,BALL -- RANSOM,BALL -- DANCE,BALL -- SENSE,M,1032.00,62,1032.00,1032,,,,,,,,,,,
23,dominant,related,short,54,SHOWER,SHOWER -- BATH,SHOWER -- LIPS,SHOWER -- RAIN,SHOWER -- RISK,M,1062.00,63,1062.00,1062,,,,,,,,,,,
23,dominant,related,short,122,YARN,YARN -- WOOL,YARN -- FERN,YARN -- STORY,YARN -- HANDS,M,1382.00,83,1382.00,1382,,,,,,,,,,,
23,dominant,related,short,7,COAT,COAT -- JACKET,COAT -- ENERGY,COAT -- PAINT,COAT -- GHOST,M,1485.00,89,1485.00,1485,,,,,,,,,,,
23,dominant,related,short,23,MARBLE,MARBLE -- STONE,MARBLE -- GUEST,MARBLE -- ROUND,MARBLE -- BOOKS,M,1502.00,90,1502.00,1502,,,,,,,,,,,
23,dominant,related,short,77,FAN,FAN -- AIR,FAN -- WAR,FAN -- SPORTS,FAN -- CLOSET,M,1734.00,104,1734.00,1734,,,,,,,,,,,
23,dominant,related,short,66,STRAW,STRAW -- HAY,STRAW -- DOT,STRAW -- DRINK,STRAW -- DEATH,M,1846.00,111,1846.00,1846,,,,,,,,,,,
23,dominant,related,short,11,JOINT,JOINT -- ELBOW,JOINT -- MINES,JOINT -- MARIJUANA,JOINT -- ORCHESTRA,M,1935.00,116,1935.00,1935,,,,,,,,,,,
23,dominant,unrelated,long,91,BOLT,BOLT -- SCREW,BOLT -- CROWD,BOLT -- LIGHTNING,BOLT -- TESTIMONY,C,1001.00,60,1001.00,1001,,,,,,,,,,,
23,dominant,unrelated,long,89,DIGIT,DIGIT -- NUMBER,DIGIT -- DOCTOR,DIGIT -- FINGER,DIGIT -- MARKET,C,1011.00,61,1011.00,1011,,,,,,,,,,,
23,dominant,unrelated,long,52,LETTER,LETTER -- MAIL,LETTER -- LAKE,LETTER -- ALPHABET,LETTER -- SEDATIVE,C,1041.00,62,1041.00,1041,,,,,,,,,,,
23,dominant,unrelated,long,53,BAR,BAR -- ALCOHOL,BAR -- NETWORK,BAR -- JAIL,BAR -- FILM,C,1594.00,96,1594.00,1594,,,,,,,,,,,
23,dominant,unrelated,long,29,GRADE,GRADE -- EVALUATION,GRADE -- MICROPHONE,GRADE -- INCLINE,GRADE -- ICICLES,C,1810.00,109,1810.00,1810,,,,,,,,,,,
23,dominant,unrelated,long,57,DOUGH,DOUGH -- BREAD,DOUGH -- PLANT,DOUGH -- MONEY,DOUGH -- YEARS,C,2043.00,123,2043.00,2043,,,,,,,,,,,
23,dominant,unrelated,long,16,DIAMOND,DIAMOND -- GEM,DIAMOND -- RIM,DIAMOND -- BASEBALL,DIAMOND -- UNIVERSE,C,2522.00,151,2522.00,2522,,,,,,,,,,,
23,dominant,unrelated,long,58,KID,KID -- CHILD,KID -- STATE,KID -- GOAT,KID -- DICE,C,4490.00,270,4490.00,,,,,,,,,,,,
23,dominant,unrelated,long,65,DECK,DECK -- HOUSE,DECK -- WORLD,DECK -- CARDS,DECK -- ENEMY,C,4912.00,295,4912.00,,,,,,,,,,,,
23,dominant,unrelated,short,123,CRUST,CRUST -- PIE,CRUST -- RAT,CRUST -- EARTH,CRUST -- HOTEL,C,798.00,48,798.00,798,,,,,,,,,,,
23,dominant,unrelated,short,106,LIMB,LIMB -- ARM,LIMB -- CAT,LIMB -- BRANCH,LIMB -- PISTOL,C,969.00,58,969.00,969,,,,,,,,,,,
23,dominant,unrelated,short,90,SENTENCE,SENTENCE -- PARAGRAPH,SENTENCE -- MUSHROOMS,SENTENCE -- JUDGMENT,SENTENCE -- QUARTERS,C,1342.00,81,1342.00,1342,,,,,,,,,,,
23,dominant,unrelated,short,45,PITCH,PITCH -- CATCH,PITCH -- HUMAN,PITCH -- TONE,PITCH -- FUEL,C,1359.00,81,1359.00,1359,,,,,,,,,,,
23,dominant,unrelated,short,87,BILL,BILL -- CHECK,BILL -- WOMAN,BILL -- LAW,BILL -- LIE,C,1550.00,93,1550.00,1550,,,,,,,,,,,
23,dominant,unrelated,short,64,PIT,PIT -- HOLE,PIT -- WINE,PIT -- CHERRY,PIT -- PUPPY,C,1647.00,99,1647.00,1647,,,,,,,,,,,
23,dominant,unrelated,short,75,LOG,LOG -- CABIN,LOG -- RADAR,LOG -- JOURNAL,LOG -- CORONER,C,2746.00,165,2746.00,2746,,,,,,,,,,,
23,dominant,unrelated,short,15,BEEF,BEEF -- STEAK,BEEF -- ALLEY,BEEF -- COMPLAINT,BEEF -- PRIVILEGE,C,3079.00,185,3079.00,3079,,,,,,,,,,,
23,dominant,unrelated,short,86,CHEST,CHEST -- BREAST,CHEST -- LADDER,CHEST -- TREASURE,CHEST -- HOMEWORK,C,10870.00,652,,,,,,,,,,,,,
23,filler,related,long,40,LOAF,LOAF -- BREAD,,,,M,874.00,52,874.00,874,,,,,,,,,,,
23,filler,related,long,26,WEARY,WEARY -- TIRED,,,,M,1356.00,81,1356.00,1356,,,,,,,,,,,
23,filler,related,long,36,EASY,EASY -- HARD,,,,M,1360.00,81,1360.00,1360,,,,,,,,,,,
23,filler,related,long,126,CONCLUDE,CONCLUDE -- END,,,,M,1360.00,82,1360.00,1360,,,,,,,,,,,
23,filler,related,long,12,JOURNEY,JOURNEY -- TRIP,,,,M,1441.00,87,1441.00,1441,,,,,,,,,,,
23,filler,related,long,22,LENS,LENS -- GLASSES,,,,M,1444.00,87,1444.00,1444,,,,,,,,,,,
23,filler,related,long,74,INJURY,INJURY -- HURT,,,,M,1457.00,88,1457.00,1457,,,,,,,,,,,
23,filler,related,long,118,REFLECT,REFLECT -- MIRROR,,,,M,1500.00,90,1500.00,1500,,,,,,,,,,,
23,filler,related,long,6,FOREST,FOREST -- TREE,,,,M,1684.00,101,1684.00,1684,,,,,,,,,,,
23,filler,related,long,18,GROVE,GROVE -- ORANGE,,,,C,2401.00,144,2401.00,2401,,,,,,,,,,,
23,filler,related,long,60,FEATHERS,FEATHERS -- BIRD,,,,M,2523.00,152,2523.00,2523,,,,,,,,,,,
23,filler,related,long,95,ATOM,ATOM -- BOMB,,,,C,3370.00,202,3370.00,3370,,,,,,,,,,,
23,filler,related,long,49,PASTURE,PASTURE -- GRAZE,,,,M,3469.00,208,3469.00,3469,,,,,,,,,,,
23,filler,related,long,71,ATLAS,ATLAS -- MAP,,,,M,4075.00,245,4075.00,,,,,,,,,,,,
23,filler,related,long,85,SHORE,SHORE -- BEACH,,,,M,9835.00,590,,,,,,,,,,,,,
23,filler,related,short,51,DISLIKE,DISLIKE -- HATE,,,,M,639.00,38,639.00,639,,,,,,,,,,,
23,filler,related,short,114,ASTRONOMY,ASTRONOMY -- STAR,,,,M,741.00,45,741.00,741,,,,,,,,,,,
23,filler,related,short,129,BOULDER,BOULDER -- ROCK,,,,M,767.00,46,767.00,767,,,,,,,,,,,
23,filler,related,short,131,UNHAPPY,UNHAPPY -- SAD,,,,M,767.00,46,767.00,767,,,,,,,,,,,
23,filler,related,short,128,BUZZ,BUZZ -- BEE,,,,M,800.00,48,800.00,800,,,,,,,,,,,
23,filler,related,short,50,ROW,ROW -- BOAT,,,,M,895.00,54,895.00,895,,,,,,,,,,,
23,filler,related,short,93,FLESH,FLESH -- SKIN,,,,M,934.00,56,934.00,934,,,,,,,,,,,
23,filler,related,short,113,MINTS,MINTS -- CANDY,,,,M,935.00,56,935.00,935,,,,,,,,,,,
23,filler,related,short,105,SOLE,SOLE -- SHOES,,,,M,1149.00,69,1149.00,1149,,,,,,,,,,,
23,filler,related,short,35,CONTACT,CONTACT -- TOUCH,,,,M,1622.00,97,1622.00,1622,,,,,,,,,,,
23,filler,related,short,20,CAVITY,CAVITY -- TOOTH,,,,M,1696.00,102,1696.00,1696,,,,,,,,,,,
23,filler,related,short,5,BITTER,BITTER -- SWEET,,,,M,2030.00,122,2030.00,2030,,,,,,,,,,,
23,filler,related,short,1,FORGIVE,FORGIVE -- FORGET,,,,M,2265.00,136,2265.00,2265,,,,,,,,,,,
23,filler,related,short,2,STORY,STORY -- BOOK,,,,M,3663.00,220,3663.00,,,,,,,,,,,,
23,filler,related,short,121,SPARE,SPARE -- TIRE,,,,C,3783.00,227,3783.00,,,,,,,,,,,,
23,filler,unrelated,long,125,FELLOW,FELLOW -- RUB,,,,C,921.00,55,921.00,921,,,,,,,,,,,
23,filler,unrelated,long,88,BASKET,BASKET -- SMART,,,,C,1004.00,60,1004.00,1004,,,,,,,,,,,
23,filler,unrelated,long,132,PENALTY,PENALTY -- GUITAR,,,,C,1095.00,66,1095.00,1095,,,,,,,,,,,
23,filler,unrelated,long,116,WARRANT,WARRANT -- SICK,,,,C,1116.00,67,1116.00,1116,,,,,,,,,,,
23,filler,unrelated,long,110,APPLAUSE,APPLAUSE -- RIFLE,,,,C,1273.00,76,1273.00,1273,,,,,,,,,,,
23,filler,unrelated,long,62,SAIL,SAIL -- LEASE,,,,C,1363.00,82,1363.00,1363,,,,,,,,,,,
23,filler,unrelated,long,24,CREST,CREST -- CAT,,,,C,1482.00,89,1482.00,1482,,,,,,,,,,,
23,filler,unrelated,long,112,SPONSOR,SPONSOR -- POET,,,,C,1561.00,94,1561.00,1561,,,,,,,,,,,
23,filler,unrelated,long,96,LIME,LIME -- WING,,,,C,1563.00,94,1563.00,1563,,,,,,,,,,,
23,filler,unrelated,long,4,LAWYER,LAWYER -- AIRPLANE,,,,C,2076.00,124,2076.00,2076,,,,,,,,,,,
23,filler,unrelated,long,130,DEBUT,DEBUT -- STRETCH,,,,C,2138.00,129,2138.00,2138,,,,,,,,,,,
23,filler,unrelated,long,44,MARGIN,MARGIN -- MEDICINE,,,,C,2676.00,161,2676.00,2676,,,,,,,,,,,
23,filler,unrelated,long,3,COIN,COIN -- DETAIL,,,,C,3115.00,187,3115.00,3115,,,,,,,,,,,
23,filler,unrelated,long,41,BED,BED -- EGG,,,,C,4115.00,247,4115.00,,,,,,,,,,,,
23,filler,unrelated,long,78,STRAIN,STRAIN -- SONG,,,,C,4419.00,265,4419.00,,,,,,,,,,,,
23,filler,unrelated,short,111,UNCLE,UNCLE -- GIRAFFE,,,,C,919.00,55,919.00,919,,,,,,,,,,,
23,filler,unrelated,short,9,DITCH,DITCH -- SHEETS,,,,C,975.00,59,975.00,975,,,,,,,,,,,
23,filler,unrelated,short,104,MORTAL,MORTAL -- FLAG,,,,C,1046.00,63,1046.00,1046,,,,,,,,,,,
23,filler,unrelated,short,127,JURY,JURY -- KISS,,,,C,1176.00,71,1176.00,1176,,,,,,,,,,,
23,filler,unrelated,short,37,LAMP,LAMP -- FORTUNE,,,,C,1239.00,75,1239.00,1239,,,,,,,,,,,
23,filler,unrelated,short,107,FRAME,FRAME -- SHORT,,,,C,1254.00,75,1254.00,1254,,,,,,,,,,,
23,filler,unrelated,short,25,MASON,MASON -- KNEE,,,,C,1390.00,84,1390.00,1390,,,,,,,,,,,
23,filler,unrelated,short,59,TREND,TREND -- OCEAN,,,,C,1431.00,85,1431.00,1431,,,,,,,,,,,
23,filler,unrelated,short,117,GRAPH,GRAPH -- CROSS,,,,C,1486.00,90,1486.00,1486,,,,,,,,,,,
23,filler,unrelated,short,69,SURPLUS,SURPLUS -- LANDING,,,,C,1629.00,98,1629.00,1629,,,,,,,,,,,
23,filler,unrelated,short,33,LOCATION,LOCATION -- LUNCH,,,,C,2084.00,125,2084.00,2084,,,,,,,,,,,
23,filler,unrelated,short,46,STEEL,STEEL -- FAST,,,,C,2295.00,138,2295.00,2295,,,,,,,,,,,
23,filler,unrelated,short,68,RAIN,RAIN -- MONEY,,,,C,2334.00,140,2334.00,2334,,,,,,,,,,,
23,filler,unrelated,short,34,ARMY,ARMY -- QUESTION,,,,C,2903.00,174,2903.00,2903,,,,,,,,,,,
23,filler,unrelated,short,100,COSTUME,COSTUME -- EXERCISE,,,,C,9039.00,542,9039.00,,,,,,,,,,,,
23,subordinate,related,long,61,GREEN,GREEN -- GRASS,GREEN -- FAIRY,GREEN -- GOLF,GREEN -- DATA,C,1017.00,61,1017.00,1017,,,,,,,,,,,
23,subordinate,related,long,120,CANE,CANE -- ELDERLY,CANE -- GARDENS,CANE -- SUGAR,CANE -- VIDEO,M,1083.00,66,1083.00,1083,,,,,,,,,,,
23,subordinate,related,long,10,TEMPLE,TEMPLE -- CHURCH,TEMPLE -- GROUND,TEMPLE -- FOREHEAD,TEMPLE -- UNIFORM,C,1543.00,92,1543.00,1543,,,,,,,,,,,
23,subordinate,related,long,101,NAIL,NAIL -- HAMMER,NAIL -- SAILOR,NAIL -- POLISH,NAIL -- KIDNEY,M,2630.00,157,2630.00,2630,,,,,,,,,,,
23,subordinate,related,long,63,CABLE,CABLE -- TELEVISION,CABLE -- RESTAURANT,CABLE -- CORD,CABLE -- MULE,M,3092.00,185,3092.00,3092,,,,,,,,,,,
23,subordinate,related,long,70,NUT,NUT -- ALMOND,NUT -- STAPLE,NUT -- CRAZY,NUT -- HEART,C,3172.00,190,3172.00,3172,,,,,,,,,,,
23,subordinate,related,long,19,BEAM,BEAM -- LIGHT,BEAM -- ORDER,BEAM -- BALANCE,BEAM -- WHISTLE,M,6162.00,369,6162.00,,,,,,,,,,,,
23,subordinate,related,long,80,GAME,GAME -- FOOTBALL,GAME -- CRIMINAL,GAME -- HUNT,GAME -- WIRE,M,11571.00,695,,,,,,,,,,,,,
23,subordinate,related,long,76,GRAIN,GRAIN -- WHEAT,GRAIN -- DISCO,GRAIN -- SAND,GRAIN -- PUNK,M,12122.00,727,,,,,,,,,,,,,
23,subordinate,related,short,97,MASS,MASS -- WEIGHT,MASS -- DOLLAR,MASS -- CHURCH,MASS -- PRISON,M,734.00,44,734.00,734,,,,,,,,,,,
23,subordinate,related,short,55,NOTE,NOTE -- MEMO,NOTE -- MICE,NOTE -- MUSIC,NOTE -- DREAM,M,1053.00,63,1053.00,1053,,,,,,,,,,,
23,subordinate,related,short,99,IRON,IRON -- METAL,IRON -- DRAMA,IRON -- CLOTHES,IRON -- MISTAKE,M,1253.00,75,1253.00,1253,,,,,,,,,,,
23,subordinate,related,short,38,POKER,POKER -- CHIPS,POKER -- SALAD,POKER -- FIRE,POKER -- DEAR,C,1397.00,84,1397.00,1397,,,,,,,,,,,
23,subordinate,related,short,47,PUPIL,PUPIL -- STUDENT,PUPIL -- OPINION,PUPIL -- EYE,PUPIL -- BAG,M,1422.00,86,1422.00,1422,,,,,,,,,,,
23,subordinate,related,short,79,CRICKET,CRICKET -- INSECT,CRICKET -- LOTION,CRICKET -- SPORT,CRICKET -- SHORE,M,1926.00,116,1926.00,1926,,,,,,,,,,,
23,subordinate,related,short,8,SHOCK,SHOCK -- SURPRISE,SHOCK -- UPSTAIRS,SHOCK -- STATIC,SHOCK -- RIBBON,M,3390.00,204,3390.00,3390,,,,,,,,,,,
23,subordinate,related,short,67,KEY,KEY -- LOCK,KEY -- AUNT,KEY -- PIANO,KEY -- PILLS,M,3463.00,208,3463.00,3463,,,,,,,,,,,
23,subordinate,related,short,39,NET,NET -- SOCCER,NET -- EMPIRE,NET -- PROFIT,NET -- RHYTHM,C,4721.00,283,4721.00,,,,,,,,,,,,
23,subordinate,unrelated,long,124,POOL,POOL -- WATER,POOL -- PHONE,POOL -- BILLIARDS,POOL -- PORCUPINE,C,890.00,53,890.00,890,,,,,,,,,,,
23,subordinate,unrelated,long,14,BATTERY,BATTERY -- ACID,BATTERY -- MENU,BATTERY -- ASSAULT,BATTERY -- COOKIES,C,1573.00,95,1573.00,1573,,,,,,,,,,,
23,subordinate,unrelated,long,31,PALM,PALM -- HAND,PALM -- DOOR,PALM -- TREE,PALM -- SUIT,C,1642.00,99,1642.00,1642,,,,,,,,,,,
23,subordinate,unrelated,long,32,CALF,CALF -- COW,CALF -- BAY,CALF -- LEG,CALF -- TEA,C,1691.00,102,1691.00,1691,,,,,,,,,,,
23,subordinate,unrelated,long,82,TIP,TIP -- GRATUITY,TIP -- SINKHOLE,TIP -- POINT,TIP -- PARTY,C,1697.00,102,1697.00,1697,,,,,,,,,,,
23,subordinate,unrelated,long,119,HABIT,HABIT -- CUSTOM,HABIT -- GALAXY,HABIT -- NUN,HABIT -- JAW,C,1826.00,110,1826.00,1826,,,,,,,,,,,
23,subordinate,unrelated,long,17,FAULT,FAULT -- BLAME,FAULT -- PANTS,FAULT -- EARTHQUAKE,FAULT -- LABORATORY,C,1947.00,117,1947.00,1947,,,,,,,,,,,
23,subordinate,unrelated,long,102,RULER,RULER -- MEAURE,RULER -- CANDLES,RULER -- KING,RULER -- SIGN,C,2170.00,130,2170.00,2170,,,,,,,,,,,
23,subordinate,unrelated,long,28,FOOT,FOOT -- TOE,FOOT -- NAP,FOOT -- INCH,FOOT -- CLAY,C,2746.00,164,2746.00,2746,,,,,,,,,,,
23,subordinate,unrelated,short,103,CABINET,CABINET -- KITCHEN,CABINET -- TEACHER,CABINET -- MINISTRY,CABINET -- DISEASES,C,1029.00,62,1029.00,1029,,,,,,,,,,,
23,subordinate,unrelated,short,108,TRUNK,TRUNK -- CAR,TRUNK -- DAD,TRUNK -- ELEPHANT,TRUNK -- ROOMMATE,C,1126.00,68,1126.00,1126,,,,,,,,,,,
23,subordinate,unrelated,short,30,YARD,YARD -- FENCE,YARD -- BOXES,YARD -- MILE,YARD -- CURE,C,1343.00,80,1343.00,1343,,,,,,,,,,,
23,subordinate,unrelated,short,98,POWER,POWER -- STRENGTH,POWER -- STOMACH,POWER -- ELECTRICITY,POWER -- PHOTOGRAPH,C,1407.00,85,1407.00,1407,,,,,,,,,,,
23,subordinate,unrelated,short,73,PEN,PEN -- PENCIL,PEN -- SPIDER,PEN -- CAGE,PEN -- LOAN,C,1553.00,93,1553.00,1553,,,,,,,,,,,
23,subordinate,unrelated,short,48,ARMS,ARMS -- BODY,ARMS -- WISH,ARMS -- WEAPONS,ARMS -- NUMBERS,C,2429.00,145,2429.00,2429,,,,,,,,,,,
23,subordinate,unrelated,short,92,PLOT,PLOT -- NOVEL,PLOT -- TAXES,PLOT -- LAND,PLOT -- SONG,C,2464.00,147,2464.00,2464,,,,,,,,,,,
23,subordinate,unrelated,short,109,CYCLE,CYCLE -- BIKE,CYCLE -- SOUP,CYCLE -- REPETITION,CYCLE -- RHEUMATISM,C,4223.00,253,4223.00,,,,,,,,,,,,
23,subordinate,unrelated,short,84,BULB,BULB -- LAMP,BULB -- PIGS,BULB -- FLOWER,BULB -- SCREEN,C,14887.00,893,,,,,,,,,,,,,
24,dominant,related,long,48,BEEF,BEEF -- STEAK,BEEF -- ALLEY,BEEF -- COMPLAINT,BEEF -- PRIVILEGE,M,771.00,46,771.00,771,,,,,,,,,,,
24,dominant,related,long,58,LIMB,LIMB -- ARM,LIMB -- CAT,LIMB -- BRANCH,LIMB -- PISTOL,M,1122.00,68,1122.00,1122,,,,,,,,,,,
24,dominant,related,long,42,SENTENCE,SENTENCE -- PARAGRAPH,SENTENCE -- MUSHROOMS,SENTENCE -- JUDGMENT,SENTENCE -- QUARTERS,M,1378.00,83,1378.00,1378,,,,,,,,,,,
24,dominant,related,long,94,BILL,BILL -- CHECK,BILL -- WOMAN,BILL -- LAW,BILL -- LIE,M,1451.00,87,1451.00,1451,,,,,,,,,,,
24,dominant,related,long,38,CRUST,CRUST -- PIE,CRUST -- RAT,CRUST -- EARTH,CRUST -- HOTEL,M,1609.00,97,1609.00,1609,,,,,,,,,,,
24,dominant,related,long,11,LOG,LOG -- CABIN,LOG -- RADAR,LOG -- JOURNAL,LOG -- CORONER,M,1685.00,101,1685.00,1685,,,,,,,,,,,
24,dominant,related,long,56,CHEST,CHEST -- BREAST,CHEST -- LADDER,CHEST -- TREASURE,CHEST -- HOMEWORK,M,1690.00,102,1690.00,1690,,,,,,,,,,,
24,dominant,related,long,45,PIT,PIT -- HOLE,PIT -- WINE,PIT -- CHERRY,PIT -- PUPPY,M,1698.00,102,1698.00,1698,,,,,,,,,,,
24,dominant,related,long,24,PITCH,PITCH -- CATCH,PITCH -- HUMAN,PITCH -- TONE,PITCH -- FUEL,M,1995.00,119,1995.00,1995,,,,,,,,,,,
24,dominant,related,short,75,DEGREE,DEGREE -- COLLEGE,DEGREE -- WEDDING,DEGREE -- TEMPERATURE,DEGREE -- DESCRIPTION,M,944.00,57,944.00,944,,,,,,,,,,,
24,dominant,related,short,68,HORN,HORN -- TRUMPET,HORN -- CHIMNEY,HORN -- ANTLER,HORN -- VANDAL,M,1000.00,60,1000.00,1000,,,,,,,,,,,
24,dominant,related,short,34,STAFF,STAFF -- WORK,STAFF -- NAME,STAFF -- STICK,STAFF -- FLOOR,M,1128.00,68,1128.00,1128,,,,,,,,,,,
24,dominant,related,short,67,CLOG,CLOG -- DRAIN,CLOG -- LASER,CLOG -- SHOE,CLOG -- FARM,M,1181.00,71,1181.00,1181,,,,,,,,,,,
24,dominant,related,short,98,GAS,GAS -- PETROLEUM,GAS -- HOUSEWORK,GAS -- SOLID,GAS -- PURSE,M,1263.00,76,1263.00,1263,,,,,,,,,,,
24,dominant,related,short,105,BANK,BANK -- VAULT,BANK -- BACON,BANK -- RIVER,BANK -- QUEEN,M,1569.00,94,1569.00,1569,,,,,,,,,,,
24,dominant,related,short,74,SCALE,SCALE -- HEAVY,SCALE -- TEETH,SCALE -- FISH,SCALE -- COPS,M,1806.00,108,1806.00,1806,,,,,,,,,,,
24,dominant,related,short,47,CLUB,CLUB -- PEOPLE,CLUB -- MINUTE,CLUB -- WOOD,CLUB -- WIRE,M,1855.00,111,1855.00,1855,,,,,,,,,,,
24,dominant,related,short,88,RACKET,RACKET -- TENNIS,RACKET -- RUBBER,RACKET -- NOISE,RACKET -- MODEL,M,3918.00,236,3918.00,,,,,,,,,,,,
24,dominant,unrelated,long,63,CRICKET,CRICKET -- INSECT,CRICKET -- LOTION,CRICKET -- SPORT,CRICKET -- SHORE,C,1059.00,64,1059.00,1059,,,,,,,,,,,
24,dominant,unrelated,long,89,KEY,KEY -- LOCK,KEY -- AUNT,KEY -- PIANO,KEY -- PILLS,C,1074.00,65,1074.00,1074,,,,,,,,,,,
24,dominant,unrelated,long,85,MASS,MASS -- WEIGHT,MASS -- DOLLAR,MASS -- CHURCH,MASS -- PRISON,C,1114.00,66,1114.00,1114,,,,,,,,,,,
